#TIC ID,CTOI,MASTER,SG1A,SG1B,SG2,SG3,SG4,SG5,User Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Midpoint (BJD),Midpoint err,Period (days),Period (days) Error,Depth mmag,Depth mmag Error,Depth ppm,Depth ppm Error,Duration (hrs),Duration (hrs) Error,Inclination (deg),Inclination (deg) Error,Impact Param,Impact Param Error,Rad_p/Rad_s,Rad_p/Rad_s Error,a/Rad_s,a/Rad_s Error,Radius (R_Earth),Radius (R_Earth) Error,Mass (M_Earth),Mass (M_Earth) Error,Insolation (Earth Flux),Insolation (Earth Flux) Error,Equilibrium Temp (K),Equilibrium Temp (K) Error,Fitted Stellar Density (g/cm^3),Fitted Stellar Density (g/cm^3) Error,Semi-Major Axis (AU),Semi-Major Axis (AU) Error,Eccentricity,Eccentricity (Error),Arg of Periastron,Arg of Periastron Error,Time of Periastron (BJD),Time of Periastron (BJD) Error,Velocity Semi-amp (m/s),Velocity Semi-amp (m/s) Error,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,CTOI lastmod,User,Group,Tag,Notes
92349924,92349924.02,,,,,,,,PC,,10.8199,0.006,313.659442,-32.123248,-9.857,0.093,0.166,0.061,2458330.3819,,,,4.197082,,3858.19313831138,,2.36666666666667,,,,,,,,,,14.8050781870562,,,,,,,,,,,,,,,,,,,,399.987,9.6705,6334.65,110.402,3.99153,.0808396,1.8695,.0865728,2019-06-22 00:19:17,lipponen,,3787,"sector1"
92349924,92349924.03,,,,,,,,PC,,10.8199,0.006,313.659442,-32.123248,-9.857,0.093,0.166,0.061,2458352.9426,,,,8.380346,,7688.8717156105,,0.9,,,,,,,,,,20.9001802021717,,,,,,,,,,,,,,,,,,,,399.987,9.6705,6334.65,110.402,3.99153,.0808396,1.8695,.0865728,2019-06-22 00:19:17,lipponen,,3787,"sector1"
92444219,92444219.01,,,,,,,,PC,,12.0598,0.007,314.408549,-34.272627,189.43,2,-195.3,2,2458342.4729,.0037,39.52,31.27,,,,,,,89.99,.41,,,.07,0,49.71,37.71,3.07,.14,,,.5,.45,,,,,,,,,,,,,,,63.2953,,3329,157,4.84746,.00287032,.377615,.0119765,2019-02-21 16:04:24,christiansen,,2163,"Planet candidates identified in https://arxiv.org/pdf/1812.08145.pdf"
92594505,92594505.01,,,,,,,,PC,,8.043,0.006,315.469491,-33.484986,-42.288,0.07,8.771,0.058,2458328.043,,22.86875,,88.664622,,78417.6447394755,,4.66666666666667,,,,,,,,,,71.8804202241063,,,,,,,,,,,,,,,,,,,,151.815,1.1655,6302,130.618,3.7567,.0918392,2.44003,.123186,2019-06-22 00:19:17,lipponen,,3787,"sector1"
92896631,92896631.01,,,,,,,,PC,,10.9191,0.006,129.246017,-50.390976,-13.234,0.053,7.502,0.053,2458533.95909795,.00223163,5.63925167,0.00116151,40.39324,14.658227,36520,13410,3.674,0.416,81.3,.9,1.042,.125,.19105,.0496,6.88,.39,36.53,9.62,,,,,,,,,,,,,,,,,,,396.254,4.6095,6712,140.339,4.10594,.0869842,1.7528,.078196,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand WJ, Vela OB2 pop2 (<50Myr CG19)."
93275779,93275779.01,,,,,,,,PC,,14.9642,0.008,129.94368,-52.321115,-24.22,0.116,23.521,0.134,2458518.35200685,.00390611,0.91353479,0.00023601,26.108504,7.003825,23760,6430,2.25,0.47,76.6,9.4,.692,.508,.15414,.0295,2.99,.75,6.28,1.22,,,,,,,,,,,,,,,,,,,149.744,1.461,3232,157,4.85156,.0023788,.373267,.0117213,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand super-Neptune, IC2391 (~80Myr; CG18). PMS M dwarf; faint."
94423678,94423678.01,,,,,,,,PC,,14.9136,0.008,241.771854,-30.557119,-16.01,0.25,-23.573,0.114,2458631.20237786,.00255021,1.42199899,0.00029431,53.898146,12.184935,48430,11160,2.646,0.542,84.2,5.5,.473,.454,.22006,.03585,4.69,.7,9.5,1.58,,,,,,,,,,,,,,,,,,,144.684,2.2585,3014,157,4.83051,.0049796,.395816,.0131979,2020-04-13 10:41:06,bouma,tfopwg,18718,"Hot Jup. PMS M dwarf (Zari+18), Prot 2d?, Tdur a bit long."
95768667,95768667.01,,,,,,,,PC,,9.79566,0.006,160.589156,21.771246,-20.161,0.075,-48.894,0.078,2458818.35,.05,0,,1.086279,0.217169,1000,200,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.458,1.268,5994,127.228,4.35991,.0785185,1.14964,.0559296,2020-06-22 01:22:25,eisner,,19751,"Planet Hunters TESS candidate. Single transit event."
98796344,98796344.02,,,,,,,,PC,,8.84294,0.008,45.462478,-16.594496,-369.196,0.14,-268.51,0.147,2458412.58041,,3.124154,,,,,,0.63336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.86929,.003805,3384,157,4.95336,.00909084,.275953,.00828276,2020-03-30 23:28:58,holstkristiansen,,18492,"low SNR for a second PC"
100029948,100029948.01,,,,,,,,PC,,11.6254,0.006,23.426512,-43.82296,34.639,0.035,34.699,0.044,2458355.5603,,2.777778,,362.50152,,283857.592619484,,3.26666666666667,,,,,,,,,,66.963513409961,,,,,,,,,,,,,,,,,,,,309.6,2.844,5486,127.675,4.29723,.0804937,1.15226,.0596382,2019-12-29 08:24:43,lipponen,,8409,"new CTOI"
100029948,100029948.02,,,,,,,,PC,,11.6254,0.006,23.426512,-43.82296,34.639,0.035,34.699,0.044,2458356.952,,2.775,,662.681082,,456840.265714072,,3,,,,,,,,,,84.9513259859156,,,,,,,,,,,,,,,,,,,,309.6,2.844,5486,127.675,4.29723,.0804937,1.15226,.0596382,2019-12-29 08:24:43,lipponen,,8409,"new CTOI"
100103200,100103200.01,,,,,,,,PC,,8.69367,0.007,24.680268,-45.242392,-150.955,0.037,-70.213,0.043,2458380.0894,.0018,18.4462,0.0024,,,,,,,90.45,.33,,,.035,.002,51.4,9.45,1.97,.11,,,4.2,.3,,,,,,,,,,,,,,,16.7457,.0077,3850,157,4.72245,.00862631,.517124,.0153096,2019-02-21 16:05:46,christiansen,,2163,"Planet candidates identified in https://arxiv.org/pdf/1812.08145.pdf"
101641905,101641905.01,,,,,,,,PC,,11.2102,0.006,175.359202,34.68337,23.833,0.057,-22.12,0.052,2458917.25,.05,0,,21.934811,0.543004,20000,500,3,0.3,,,,,,,,,8.5,2,,,,,,,,,,,,,,,,,,,108.444,.402,4517,124.556,4.56239,.0992023,.730241,.0574296,2020-05-15 06:21:02,eisner,,19126,"PHT candidate. Single transit event."
105850602,105850602.01,,,,,,,,PC,,8.4743,0.006,244.326092,16.429035,-24.7,1.3,-21.2,1.2,2459007.421,.002,,,1.847322,0.217169,1700,200,0.9,0.1,,,,,.0412,.0025,,,4.23,.25,,,,,,,,,,,,,,,,,,,140.4494,,6392.84,,,,,,2020-07-28 16:52:23,deen,,28780,"V/U shaped single transit"
110718787,110718787.01,,,,,,,,PC,,13.947,0.009,114.73227,-29.388675,-5.686,0.031,5.036,0.036,2458494.4292960446,.0044722489546984425,3.091714320211069,0.0013290686352946945,67.319294,42.280037,60120.272153252605,38192.88542744477,3.4439057492176133,0.7457649159276827,81.23006025934117,4.592818441031647,.9064609789647936,.5351589933419222,.2451943558756045,.1101430258554906,5.945279655129896,1.6664156087517985,22.668424459817174,6.8005273379451525,,,,,,,,,,,,,,,,,,,552.14,6.8215,5090,124,4.51113,,.847579,,2019-09-18 09:12:28,bouma,tfopwg,5724,"Cand HJ in Haffner13 (30 Myr; CG18). Strong rot var.  PMs a bit off. (CDIPS; Bouma+19)"
110996418,110996418.01,,,,,,,,PC,,13.4003,0.006,188.696788,-10.31971,-8.077,1.787,-10.82,1.287,2458580.65,.01,0,0,13.107639,1.086279,12000,1000,3.6,1,,,,,,,,,12.7,3,,,,,,,,,,,,,,,,,,,696.695,,,,,,,,2020-05-22 06:25:09,eisner,,19242,"PHT candidate. Single transit event."
115115136,115115136.01,,,,,,,,PC,,11.3959,0.006,316.796244,-39.766381,24.591,0.056,-13.34,0.044,2458335.8122,,3.970833,,3814.783652,,970208.9,,3.56666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.299,7.005,6238,136.209,4.22177,.085633,1.41105,.0685226,2019-05-10 10:14:26,lipponen,,3534,"firstBulkUploadTest"
115115136,115115136.02,,,,,,,,PC,,11.3959,0.006,316.796244,-39.766381,24.591,0.056,-13.34,0.044,2458325.9095,,4,,6141.692748,,996506,,3.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.299,7.005,6238,136.209,4.22177,.085633,1.41105,.0685226,2019-05-10 10:14:26,lipponen,,3534,"firstBulkUploadTest"
115171750,115171750.01,,,,,,,,PC,,10.6999,0.006,248.501311,45.271564,27.348,0.035,2.309,0.042,2458986.43,.01,0,,1.956086,0.217169,1800,200,9.4,0.2,,,,,,,,,3.4,.2,,,,,,,,,,,,,,,,,,,112.94,.265,5089.95,105.573,4.63658,.0780047,.734885,.0382387,2020-07-27 15:28:52,deen,,28730,"single transit"
115410334,115410334.01,,,,,,,,PC,,8.86497,0.006,251.879874,46.191452,-42.796,0.036,-17.522,0.053,2458999.269,.01,13.424,0.02,3.861221,0.054288,3550,50,6.5,,,,,,.05958,.00042,,,19.16,.13,,,,,,,,,.114,.005,,,,,,,,,197.664,.8195,5158,122,,,2.94525,,2020-07-27 16:02:05,deen,,28731,"seems close to a grazing transit, but not quite."
116887189,116887189.01,,,,,,,,FP,,14.6168,0.013,47.075766,51.66989,-2.258,0.147,-1.509,0.128,2458796.403,.004,0.8059,0.0001,33.070664,,30000,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.31,376.63,6689,128,3.76036,,2.60014,,2020-02-05 22:48:29,montet,,16444,"RV binary from Brown+ 2020 (arXiv:2002.00014). Previously considered WD candidate; TESS shows it to be eclipsing"
120033290,120033290.01,,,,,,,,PC,,12.5521,0.006,279.109348,-57.452396,-2.026,0.073,0.723,0.066,2458654.88313828,.00217328,2.26583463,0.00033098,5.234991,0.173732,4810,160,3.682,0.736,86.4,3.2,.308,.273,.06936,.00164,4.86,.41,14.07,1.1,,,,,,,,,,,,,,,,,,,744.585,38.19,5568,128.264,3.89022,.096888,1.8601,.13797,2020-04-13 10:41:06,bouma,tfopwg,18718,"Host is a subgiant field star."
121420805,121420805.01,,,,,,,,PC,,11.3169,0.006,341.833475,-47.916093,-9.558,0.055,-4.838,0.074,2458326.2293,,1.720139,,540.351026,,392061.581232642,,4.93333333333333,,,,,,,,,,96.9894574537454,,,,,,,,,,,,,,,,,,,,754.381,32.912,7942,138.288,4.2016,.083198,1.81447,.0878744,2019-06-06 03:40:31,lipponen,,3787,"sector1"
121420805,121420805.02,,,,,,,,PC,,11.3169,0.006,341.833475,-47.916093,-9.558,0.055,-4.838,0.074,2458327.0863,,1.718056,,3023.466416,,938253.34528765,,4.1,,,,,,,,,,30.9101741512152,,,,,,,,,,,,,,,,,,,,754.381,32.912,7942,138.288,4.2016,.083198,1.81447,.0878744,2019-06-06 03:40:31,lipponen,,3787,"sector1"
122441491,122441491.01,,,,,,,,PC,,14.148,0.007,290.357978,40.567697,-4.449,0.044,-9.51,0.047,2458687.5744217434,,3.8010477255990964,,8.124821,,7455.3069170312965,,2.1826809204335618,,,,.14555878058974359,,.0863441191803547,,,,,,,,,,,,,,,,,,,,,,,,646.647,10.7805,5211.36,247.58,4.54655,,.832631,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-188.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
122596693,122596693.01,,,,,,,,PC,,14.6147,0.007,290.581743,40.577311,1.317,0.056,-15.867,0.059,2458687.3443747475,,3.5225478754027284,,13.960719,,12775.982212095725,,2.488776810968127,,,,.5581672355206689,,.11303089052155488,,,,,,,,,,,,,,,,,,,,,,,,686.284,15.431,5003.05,263.03,4.56877,,.783768,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-830.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
123233041,123233041.01,,,,,,,,PC,,13.1448,0.007,281.288134,42.451098,2.196,0.023,3.841,0.027,2458684.4464227054,,3.5227832408479713,,10.441739,,9571.099954407835,,5.8822832661375415,,,,.850385686822344,,.09783199862216777,,,,,,,,,,,,,,,,,,,,,,,,1021.87,14.575,6179,25,4.1117,,1.5817,,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-10.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
123495874,123495874.01,,,,,,,,PC,,12.9934,0.007,282.629633,46.323281,-3.546,0.023,-11.776,0.023,2458687.684272609,,7.886192640439142,,7.625187,,6998.452693896813,,2.878221705544264,,,,.0000004047016932921076,,.08365675521974787,,,,,,,,,,,,,,,,,,,,,,,,722.795,6.5885,5883,146.406,4.25308,.0825663,1.27992,.0708593,2020-07-14 13:40:48,wilson,,28551,"Kepler confirmed planet KOI-22.01: Recovered in FFI data with TraSH-DUMP (new transit-search pipeline in prep)"
125192758,125192758.01,5,5,5,5,5,5,5,PC,FP,14.1452,0.011,105.394824,-8.816844,-0.83,0.057,-0.357,0.053,2458492.689092073,.005194524535909295,1.7306882364130334,0.0006749908248124825,35.612336,21.505482,32268.08100739372,19612.40559358689,2.6864943661050957,0.6575725647618619,72.73502181723704,6.471461416425677,.989376392541696,.4619497044016473,.1796331845940324,.0772021329018234,3.33357697194692,.9772137114419448,29.24658979244059,8.773976937732176,,,,,,,,,,,,,,,,,,,1100.46,47.425,5384,123,4.05864,,1.49265,,2019-11-01 06:09:23,bouma,tfopwg,5723,"Giant PC in M50, 100Myr star; rot variable. Parallax a tad low, but within CG18's M50 members.  (CDIPS; Bouma+19)"
126098688,126098688.01,,,,,,,,PC,,9.2081,0.006,56.286658,32.976883,50.785,0.078,-36.06,0.047,2458795.63045,,5.913825,0.007519,0.682057,0.205224,628,189,3.586,0.246,,,,,,,,,2.52,.41,,,208.4,,961,,,,.063,,,,,,,,,,86.3434,.34145,5595.55,118.019,4.49621,.0766822,.930564,.0444623,2020-01-02 18:15:31,damboiu,,8516,"Signal displays possible TTVs"
126945917,126945917.01,,,,,,,,PC,,9.1063,0.006,318.732623,-43.395502,44.059,0.081,-12.722,0.072,2458325.6218,,1.347917,,2225.344165,,871215.874271156,,6.66666666666667,,,,,,,,,,73.6053970136627,,,,,,,,,,,,,,,,,,,,310.176,5.5135,7580,145.012,3.98548,.083325,2.23383,.085402,2019-05-25 09:17:28,lipponen,,3787,"sector1"
126945917,126945917.02,,,,,,,,PC,,9.1063,0.006,318.732623,-43.395502,44.059,0.081,-12.722,0.072,2458326.2885,,1.342361,,1117.184164,,642623.21768236,,5.03333333333333,,,,,,,,,,122.614451487989,,,,,,,,,,,,,,,,,,,,310.176,5.5135,7580,145.012,3.98548,.083325,2.23383,.085402,2019-05-25 09:17:28,lipponen,,3787,"sector1"
128703021,128703021.01,,,,,,,,PC,,5.5859,0.006,219.793951,-46.585398,-198.202,0.122,-214.385,0.08,2458601.85,,0,,0.651637,0.217169,600,200,7.2,2,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,34.0141,.06055,6281.14,103.866,4.12175,.07672,1.59629,.0630025,2020-03-06 02:04:31,eisner,tfopwg,17977,"Planet Hunters TESS candidate. Single transit event."
129268651,129268651.01,,,,,,,,PC,,13.8728,0.007,118.767185,-28.829894,-119.149,0.074,-31.476,0.082,2458526.25411,.00272,5.965288,0.001875,0.000109,,0.1,0,0.087,0.009,90.21,.99,-.098,.468,.2175,.0121,27,2.7,5.41,.34,,,4.3,.4,400.9,8.5,,,.0373,.0002,0,0,,,,,,,56.9275,.15745,3380,157,5.01784,.0181984,.227887,.00687227,2019-06-10 08:56:06,cloutier,,4047,"new CTOI from ORION (https://arxiv.org/abs/1812.08145)"
133260600,133260600.01,,,,,,,,PC,,13.8454,0.006,120.814147,-37.278252,-9.303,0.038,5.619,0.039,2458518.47746052,.00119558,1.42374409,0.00012496,167.294594,43.587032,142800,39350,2.47,0.136,79.9,1.6,.855,.139,.37789,.07364,4.87,.18,43.72,13.12,,,,,,,,,,,,,,,,,,,488.274,5.551,4687,122,4.26195,,1.0607,,2020-01-03 11:21:12,bouma,tfopwg,8521,"Probably EB, else HJ in Vela OB2 pop2 (<50Myr, CG19)."
133323306,133323306.01,,,,,,,,PC,,11.9726,0.007,149.572288,-49.941819,-10.224,0.057,5.704,0.044,2458558.32394991,.00508751,1.09506063,0.00044528,3.098766,0.217169,2850,200,2.631,0.615,81.2,8,.473,.431,.0534,.00262,3.08,.57,12.55,.85,,,,,,,,,,,,,,,,,,,922.908,25.9115,7330,136.4,3.99106,.0840126,2.15555,.101249,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand 1.1d HJ, Theia 988 (~500Myr; KC19). Short period rotn(?) signal too. Multisector."
134528212,134528212.01,,,,,,,,PC,,13.7025,0.006,122.413793,-37.371099,4.079,2.85,-4.126,2.85,2458492.259666701,.002742790617048741,1.6052396275434235,0.0003335330681822901,14.927555,7.269424,13654.703335187733,6673.022969491445,1.8457391282985087,0.5692965005768077,84.06739597190902,6.483996954097486,.6361707641387302,.7197943383026958,.11685334113831633,.040380016067797134,6.154989047226482,1.8888896131291664,15.573008369147153,7.126463721774588,,,,,,,,,,,,,,,,,,,705.238,,,,,,,,2019-09-18 09:12:28,bouma,tfopwg,5724,"Cand HJ, Dias14 says in NGC2546. Occ depth implies likely EB. Star is 2sigma off in parallax & PMs. (CDIPS; Bouma+19)"
135036669,135036669.01,,,,,,,,PC,,15.709,0.008,150.273202,-52.435796,-22.692,0.15,7.371,0.147,2458544.62803991,.00321066,0.91122495,0.00019845,66.51065,2.739508,59420,2520,3.172,0.488,81.9,5.9,.382,.279,.24377,.0073,2.72,.28,7.31,.32,,,,,,,,,,,,,,,,,,,131.444,1.554,2999,157,4.95462,.00770906,.274907,.008943101,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand super-Neptune; IC2602 (30Myr; KC19). PMS M dwarf. Faint."
135268489,135268489.01,,,,,,,,PC,,10.6853,0.006,244.156629,19.891044,0.776,0.157,2.106,0.15,2459007.496,.005,3.702,0.005,19.721281,0.543004,18000,500,4.57,,,,,,.134,.002,,,20.7,.3,,,,,,,,,.0483,.0022,,,,,,,,,289.684,9.4415,6054,121.037,4.18939,.0831774,1.41415,.0774799,2020-07-27 17:01:03,deen,,28732,"6 transits. star variable with similar period (3.83 days)"
137205922,137205922.01,,,,,,,,PC,,10.595,0.014,31.201836,77.735365,-3.493,0.039,3.554,0.045,2459006.21,.005,3.30029,,8.666096,0.054288,7950,50,7.6,,,,,,.0892,.0028,,,29.034,.091,,,,,,,,,.0589,.0027,,,,,,,,,761.436,14.375,9773,248.725,3.88698,.0676012,2.98203,.091294,2020-07-27 17:30:07,deen,,28733,"V/U-shaped graze but no secondary. Coincides with stellar variability"
139468902,139468902.01,,,,,,,,PC,,6.9729,0.006,337.565787,-42.291071,31.374,0.057,-0.359,0.07,2458325.6366,,0.4645833,,1.001979,,922.431003625155,,3.96666666666667,,,,,,,,,,8.42035525379225,,,,,,,,,,,,,,,,,,,,151.151,1.0555,10536,253.483,4.25706,.0622919,2.03136,.0527513,2019-08-02 00:39:26,lipponen,,5065,"sector1"
139468902,139468902.02,,,,,,,,PC,,6.9729,0.006,337.565787,-42.291071,31.374,0.057,-0.359,0.07,2458325.8658,,0.4569444,,0.174322,,160.543413750362,,2.26666666666667,,,,,,,,,,3.51285089007849,,,,,,,,,,,,,,,,,,,,151.151,1.0555,10536,253.483,4.25706,.0622919,2.03136,.0527513,2019-08-02 00:39:26,lipponen,,5065,"sector1"
139825840,139825840.01,,,,,,,,PC,,5.64,0.006,324.998709,-52.358977,-17.624,0.288,5.887,0.273,2458328.538,,7.668056,,3230.198976,,948958.854825671,,11.7666666666667,,,,,,,,,,247.800035173012,,,,,,,,,,,,,,,,,,,,193.947,5.67,5986,122,,,9.70276,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
139825840,139825840.02,,,,,,,,PC,,5.64,0.006,324.998709,-52.358977,-17.624,0.288,5.887,0.273,2458332.363,,7.701389,,3539.417436,,961608.681686904,,12.5,,,,,,,,,,214.910518304246,,,,,,,,,,,,,,,,,,,,193.947,5.67,5986,122,,,9.70276,,2019-05-25 09:17:28,lipponen,,3787,"sector1"
140659980,140659980.01,,,,,,,,PC,,8.984901,0.006,72.473479,-72.4627,8.85,0.249,-18.881,0.299,2458328.2744,,9.441667,,3343.066778,,953998.362753968,,3.73333333333333,,,,,,,,,,48.9076011158784,,,,,,,,,,,,,,,,,,,,148.437,3.4825,5642.4,120.574,3.84857,.0827912,1.97128,.112251,2019-06-06 03:40:31,lipponen,,3787,"sector1"
140659980,140659980.02,,,,,,,,PC,,8.984901,0.006,72.473479,-72.4627,8.85,0.249,-18.881,0.299,2458332.7438,,9.4375,,3863.672753,,971520.595854139,,4.5,,,,,,,,,,38.4817812344671,,,,,,,,,,,,,,,,,,,,148.437,3.4825,5642.4,120.574,3.84857,.0827912,1.97128,.112251,2019-06-06 03:40:31,lipponen,,3787,"sector1"
140736015,140736015.01,,,,,,,,PC,,10.2518,0.015,73.979992,76.018453,-0.798,0.038,-2.628,0.043,2459008.74,.01,7.3135,,25.041354,0.543004,22800,500,3.34,,,,,,.151,.0017,,,39.15,.43,,,,,,,,,.0829,.005,,,,,,,,,426.35,4.106,6701,154.416,3.83925,.0947222,2.37438,.105588,2020-07-27 18:31:50,deen,,28734,"V-shaped grazing transit, no secondary"
140978827,140978827.01,,,,,,,,PC,,13.5826,0.007,128.743278,-43.26983,-8.666,0.032,8.753,0.032,2458549.49441447,.00122618,8.2994967,0.00097262,54.605793,4.057368,49050,3730,2.174,0.298,88.8,.7,.629,.368,.22148,.0119,30.54,5.08,23.01,6.9,,,,,,,,,,,,,,,,,,,717.829,10.099,7672,122,4.73565,,.952456,,2020-01-03 11:21:12,bouma,tfopwg,8521,"Cand WJ, BH 34 (70Myr; KC19). Quite deep. (Maybe EB)."
141268467,141268467.01,,,,,,,,PC,,7.7088,0.006,82.513908,-76.248677,34.769,0.048,7.278,0.05,2458326.4592,,4.180556,,880.249529,,555470.907963205,,5.23333333333333,,,,,,,,,,140.325634230608,,,,,,,,,,,,,,,,,,,,103.385,.2655,6235,129.514,3.96438,.0855841,1.89774,.0874774,2019-05-25 09:17:28,lipponen,,3787,"sector1"
141268467,141268467.02,,,,,,,,PC,,7.7088,0.006,82.513908,-76.248677,34.769,0.048,7.278,0.05,2458328.555,,4.175,,837.010845,,537410.615908896,,5.3,,,,,,,,,,143.365889192342,,,,,,,,,,,,,,,,,,,,103.385,.2655,6235,129.514,3.96438,.0855841,1.89774,.0874774,2019-05-25 09:17:28,lipponen,,3787,"sector1"
141622065,141622065.01,,,,,,,,PC,,9.7993,0.006,89.228761,-73.342553,1.301,0.039,20.042,0.042,2458326.2894,,2.952083,,2069.318393,,851313.121939464,,5.3,,,,,,,,,,60.0093161304443,,,,,,,,,,,,,,,,,,,,529.022,6.0225,6640.1,112.697,3.46823,.0911074,3.61396,.155,2019-06-06 03:40:31,lipponen,,3787,"sector1"
141622065,141622065.02,,,,,,,,PC,,9.7993,0.006,89.228761,-73.342553,1.301,0.039,20.042,0.042,2458330.6977,,3.000694,,1901.806468,,826508.815289122,,6.5,,,,,,,,,,64.8217964112059,,,,,,,,,,,,,,,,,,,,529.022,6.0225,6640.1,112.697,3.46823,.0911074,3.61396,.155,2019-06-06 03:40:31,lipponen,,3787,"sector1"
141708335,141708335.01,,,,,,,,PC,,12.055,0.007,90.457282,-77.299522,-12.543,0.056,-161.781,0.073,2458352.46295,.00237,4.761678,0.000568,,,0,0,0.1,0.007,90.14,1.42,-.038,.393,.0443,.0016,15.9,1,2.05,.1,,,10.5,.9,501.5,10.6,,,.043,.0001,0,0,,,,,,,48.7639,.1019,3325,157,4.805,.0048158,.423791,.0126415,2019-06-10 08:31:44,cloutier,,4044,"new CTOI from ORION (https://arxiv.org/abs/1812.08145)"
141809359,141809359.01,,,,,,,,PC,,11.3725,0.006,92.642723,-73.786636,-1.612,0.036,-4.822,0.043,2458328.0977,,12.14861,,40.293009,,36431.0509423523,,3.86666666666667,,,,,,,,,,16.1652683042187,,,,,,,,,,,,,,,,,,,,983.334,19.8135,4707,122,,,6.30857,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
141809359,141809359.02,,,,,,,,PC,,11.3725,0.006,92.642723,-73.786636,-1.612,0.036,-4.822,0.043,2458335.9615,,12.16111,,11.89912,,10899.6577431383,,3.86666666666667,,,,,,,,,,8.84206082046754,,,,,,,,,,,,,,,,,,,,983.334,19.8135,4707,122,,,6.30857,,2019-06-22 00:19:17,lipponen,,3787,"sector1"
141943694,141943694.01,,,,,,,,PC,,11.3597,0.006,95.431298,-75.657206,-2.538,0.037,10.174,0.047,2458598.089,,1.8362720000000001,,2.852172,,2623.5,,1.2,,,,,,.05038043925,,,,12.83816744,,,,,,,,,,,,,,,,,,,,1006.1,22.731,8656,159.417,4.05356,.0715812,2.29342,.0811608,2019-06-21 22:58:50,galgano,,4210,"vetted with DAVE (https://arxiv.org/abs/1901.07459)"
142087638,142087638.01,,,,,,,,PC,,11.1464,0.006,98.442149,-74.190098,-14.483,0.04,5.89,0.051,2458512.17,.01,0,0,2.717739,0.543004,2500,500,2.55,1,,,,,,,,,5.8,1,,,,,,,,,,,,,,,,,,,295.737,2.154,6142,132.18,4.35874,.0831648,1.18003,.0538191,2020-05-22 07:31:03,eisner,,19244,"PHT candidate. Single transit event."
142276270,142276270.05,,,,,,,,PC,,8.9361,0.006,192.184898,64.855276,0.937,0.039,-10.171,0.034,2458684.274321,,4.172285,,,,,,2.766624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5362,.158,5767,127.443,4.47047,.076629,.977727,.0483517,2020-04-11 06:04:06,holstkristiansen,,18700,"No transit-overlaps with candidates 01-04. See PF in *Files*"
143114211,143114211.01,,,,,,,,PC,,9.92444,0.006,257.019712,17.959664,-354.442,0.192,-191.619,0.227,2459001.416,.004,13.29,0.01,2.391251,0.217169,2200,200,1.22,,,,,,.0469,.0021,,,3.8,.2,,,,,,,,,.1141,.0055,,,,,,,,,108.617,1.8975,6042,140.973,4.73791,.0846572,.750357,.0366081,2020-07-27 20:42:48,deen,,28735,"2 V-shaped grazing transits"
143924219,143924219.01,,,,,,,,PC,,8.3245,0.006,332.70319,-48.890693,13.212,0.052,-10.497,0.055,2458326.8171,,2.818056,,26.050945,,23708.2437837818,,2.43333333333333,,,,,,,,,,32.9343632599772,,,,,,,,,,,,,,,,,,,,146.485,.822,6412,127.707,3.9911,.0849677,1.90011,.0801985,2019-08-02 00:39:26,lipponen,,3787,"sector1"
143924219,143924219.02,,,,,,,,PC,,8.3245,0.006,332.70319,-48.890693,13.212,0.052,-10.497,0.055,2458328.2282,,2.815278,,1.822606,,1677.27433714794,,2.33333333333333,,,,,,,,,,8.75995006077052,,,,,,,,,,,,,,,,,,,,146.485,.822,6412,127.707,3.9911,.0849677,1.90011,.0801985,2019-08-02 00:39:26,lipponen,,3787,"sector1"
